,name,id,nametype,recclass,mass (g),fall,year,reclat,reclong,GeoLocation
18666,Allan Hills 99101,1300.0,Valid,ll3,103.4,Found,1/1/2000,-76.76098,159.45252,"(-76.760980, 159.452520)"
18667,Aoufous,2314.0,Valid,eucrite-mmict,195.0,Found,1/1/2000,31.66667,-4.066669999999999,"(31.666670, -4.066670)"
18668,Bates Nunataks 00300,4958.0,Valid,eucrite-unbr,124.6,Found,1/1/2000,-80.25,153.5,"(-80.250000, 153.500000)"
18669,Bates Nunataks 00301,4959.0,Valid,h3.3,33.8,Found,1/1/2000,-80.25,153.5,"(-80.250000, 153.500000)"
18670,Bates Nunataks 00302,4960.0,Valid,h3.3,37.1,Found,1/1/2000,-80.25,153.5,"(-80.250000, 153.500000)"
18671,Bates Nunataks 00303,4961.0,Valid,h3.3,15.8,Found,1/1/2000,-80.25,153.5,"(-80.250000, 153.500000)"
18672,Bates Nunataks 00304,4962.0,Valid,l6,709.0,Found,1/1/2000,-80.25,153.5,"(-80.250000, 153.500000)"
18673,Bates Nunataks 00305,4963.0,Valid,h5,316.4,Found,1/1/2000,-80.25,153.5,"(-80.250000, 153.500000)"
18674,Bates Nunataks 00306,4964.0,Valid,l5,66.95,Found,1/1/2000,-80.25,153.5,"(-80.250000, 153.500000)"
18675,Bates Nunataks 00307,4965.0,Valid,h6,130.05,Found,1/1/2000,-80.25,153.5,"(-80.250000, 153.500000)"
18676,Bates Nunataks 00308,4966.0,Valid,l5,10.7,Found,1/1/2000,-80.25,153.5,"(-80.250000, 153.500000)"
18677,Bates Nunataks 00309,4967.0,Valid,l5,24.1,Found,1/1/2000,-80.25,153.5,"(-80.250000, 153.500000)"
18678,Bates Nunataks 00310,4968.0,Valid,ll6,20.61,Found,1/1/2000,-80.25,153.5,"(-80.250000, 153.500000)"
18679,Bluewing 001,5079.0,Valid,eucrite-mmict,6.1,Found,1/1/2000,40.2495,-118.93683,"(40.249500, -118.936830)"
18680,Cargo Muchacho Mountains,50912.0,Valid,co3,2860.0,Found,1/1/2000,32.91745,-114.767183,"(32.917450, -114.767183)"
18681,Contis-Plage,55768.0,Valid,h5,44.0,Found,1/1/2000,44.08333,-1.31667,"(44.083330, -1.316670)"
18682,Cotopaxi,30451.0,Valid,"iron, iab-ung",243.0,Found,1/1/2000,38.46483,-105.7015,"(38.464830, -105.701500)"
18683,Coyote Dry Lake 129,30472.0,Valid,h5,140.0,Found,1/1/2000,35.06917,-116.7502,"(35.069170, -116.750200)"
18684,Coyote Dry Lake 130,30473.0,Valid,h4,6.1,Found,1/1/2000,35.06785,-116.7494,"(35.067850, -116.749400)"
18685,Coyote Dry Lake 132,30474.0,Valid,h4,17.4,Found,1/1/2000,35.07028,-116.74847,"(35.070280, -116.748470)"
18686,Coyote Dry Lake 134,30475.0,Valid,h5,117.5,Found,1/1/2000,35.0925,-116.76083,"(35.092500, -116.760830)"
18687,Coyote Dry Lake 138,30476.0,Valid,h5,18.3,Found,1/1/2000,35.05283,-116.76645,"(35.052830, -116.766450)"
18688,Coyote Dry Lake 139,30477.0,Valid,h4,10.4,Found,1/1/2000,35.05283,-116.76538000000001,"(35.052830, -116.765380)"
18689,Coyote Dry Lake 142,30478.0,Valid,h4,32.22,Found,1/1/2000,35.06725,-116.74853,"(35.067250, -116.748530)"
18690,Cuddeback Dry Lake 002,5481.0,Valid,l6,95.0,Found,1/1/2000,35.2755,-117.47833,"(35.275500, -117.478330)"
18691,Cuddeback Dry Lake 003,5482.0,Valid,l6,7.5,Found,1/1/2000,35.29183,-117.47067,"(35.291830, -117.470670)"
18692,Cuddeback Dry Lake 004,5483.0,Valid,h6,40.0,Found,1/1/2000,35.30233,-117.46016999999999,"(35.302330, -117.460170)"
18693,Cuddeback Dry Lake 005,5484.0,Valid,h5,35.0,Found,1/1/2000,35.31232,-117.45315,"(35.312320, -117.453150)"
18694,Cuddeback Dry Lake 006,5485.0,Valid,h6,0.5,Found,1/1/2000,35.31227,-117.45299999999999,"(35.312270, -117.453000)"
18695,Cuddeback Dry Lake 007,5486.0,Valid,l4,96.7,Found,1/1/2000,35.3114,-117.45342,"(35.311400, -117.453420)"
18696,Cuddeback Dry Lake 008,5487.0,Valid,l6,18.02,Found,1/1/2000,35.28333,-117.48333000000001,"(35.283330, -117.483330)"
18697,Cuddeback Dry Lake 009,5488.0,Valid,h5,19.0,Found,1/1/2000,35.318329999999996,-117.46667,"(35.318330, -117.466670)"
18698,Cuddeback Dry Lake 010,5489.0,Valid,l5,10.5,Found,1/1/2000,35.3112,-117.45465,"(35.311200, -117.454650)"
18699,Cuddeback Dry Lake 011,5490.0,Valid,l6,10.69,Found,1/1/2000,35.2758,-117.47877,"(35.275800, -117.478770)"
18700,Danby Dry Lake,5510.0,Valid,h6,8991.0,Found,1/1/2000,34.216667,-115.05,"(34.216667, -115.050000)"
18701,Dar al Gani 1010,5628.0,Valid,ureilite,119.0,Found,1/1/2000,27.04133,16.38767,"(27.041330, 16.387670)"
18702,Dar al Gani 1020,5637.0,Valid,h5,55.8,Found,1/1/2000,27.92472,16.9575,"(27.924720, 16.957500)"
18703,Dar al Gani 1021,5638.0,Valid,h5,101.1,Found,1/1/2000,27.01083,16.18167,"(27.010830, 16.181670)"
18704,Dar al Gani 1028,30499.0,Valid,co3,131.0,Found,1/1/2000,27.075670000000002,16.066329999999997,"(27.075670, 16.066330)"
18705,Dar al Gani 1029,5643.0,Valid,ll5,68.0,Found,1/1/2000,27.919,16.684,"(27.919000, 16.684000)"
18706,Dar al Gani 1032,5647.0,Valid,h3/4,321.0,Found,1/1/2000,27.035,16.38133,"(27.035000, 16.381330)"
18707,Dar al Gani 1051,51562.0,Valid,martian (shergottite),40.1,Found,1/1/2000,27.16917,16.13533,"(27.169170, 16.135330)"
18708,Dar al Gani 659,6206.0,Valid,h5,15.0,Found,1/1/2000,27.6,16.2,"(27.600000, 16.200000)"
18709,Dar al Gani 664,6211.0,Valid,l4,137.0,Found,1/1/2000,27.23333,16.116670000000003,"(27.233330, 16.116670)"
18710,Dar al Gani 673,6220.0,Valid,l4/5,96.0,Found,1/1/2000,27.23333,16.116670000000003,"(27.233330, 16.116670)"
18711,Dar al Gani 678,6225.0,Valid,h5/6,162.0,Found,1/1/2000,26.75,16.433329999999998,"(26.750000, 16.433330)"
18712,Dar al Gani 780,6327.0,Valid,h5,56.7,Found,1/1/2000,26.987170000000003,16.437170000000002,"(26.987170, 16.437170)"
18713,Dar al Gani 781,6328.0,Valid,l6,13.7,Found,1/1/2000,27.016170000000002,16.468,"(27.016170, 16.468000)"
18714,Dar al Gani 782,6329.0,Valid,h5,89.9,Found,1/1/2000,26.9705,16.469,"(26.970500, 16.469000)"
18715,Dar al Gani 783,6330.0,Valid,h5,84.0,Found,1/1/2000,26.476670000000002,16.460829999999998,"(26.476670, 16.460830)"
18716,Dar al Gani 784,6331.0,Valid,h5,50.7,Found,1/1/2000,26.98333,16.44,"(26.983330, 16.440000)"
18717,Dar al Gani 785,6332.0,Valid,ll3,278.0,Found,1/1/2000,26.998829999999998,16.442829999999997,"(26.998830, 16.442830)"
18718,Dar al Gani 786,6333.0,Valid,l6,243.0,Found,1/1/2000,27.018829999999998,16.434,"(27.018830, 16.434000)"
18719,Dar al Gani 787,6334.0,Valid,ureilite,32.1,Found,1/1/2000,27.0415,16.40083,"(27.041500, 16.400830)"
18720,Dar al Gani 788,6335.0,Valid,h5,36.8,Found,1/1/2000,26.97017,16.46967,"(26.970170, 16.469670)"
18721,Dar al Gani 789,6336.0,Valid,l6,52.7,Found,1/1/2000,26.990170000000003,16.4475,"(26.990170, 16.447500)"
18722,Dar al Gani 790,6337.0,Valid,l6,241.0,Found,1/1/2000,26.99933,16.430999999999997,"(26.999330, 16.431000)"
18723,Dar al Gani 791,6338.0,Valid,h4,148.0,Found,1/1/2000,27.27767,16.237170000000003,"(27.277670, 16.237170)"
18724,Dar al Gani 792,6339.0,Valid,ll3,202.0,Found,1/1/2000,26.913829999999997,16.465,"(26.913830, 16.465000)"
18725,Dar al Gani 793,6340.0,Valid,ll6,109.0,Found,1/1/2000,27.46367,16.1465,"(27.463670, 16.146500)"
18726,Dar al Gani 794,6341.0,Valid,h5,166.0,Found,1/1/2000,26.99333,16.4505,"(26.993330, 16.450500)"
18727,Dar al Gani 795,6342.0,Valid,h5,27.8,Found,1/1/2000,26.987170000000003,16.43733,"(26.987170, 16.437330)"
18728,Dar al Gani 796,6343.0,Valid,l6,41.4,Found,1/1/2000,27.3695,16.240170000000003,"(27.369500, 16.240170)"
18729,Dar al Gani 797,6344.0,Valid,h5,56.7,Found,1/1/2000,27.000329999999998,16.446170000000002,"(27.000330, 16.446170)"
18730,Dar al Gani 798,6345.0,Valid,h5,76.4,Found,1/1/2000,26.9945,16.452,"(26.994500, 16.452000)"
18731,Dar al Gani 799,6346.0,Valid,h6,107.0,Found,1/1/2000,27.03283,16.48967,"(27.032830, 16.489670)"
18732,Dar al Gani 800,6347.0,Valid,h6,96.4,Found,1/1/2000,27.00883,16.46,"(27.008830, 16.460000)"
18733,Dar al Gani 801,6348.0,Valid,ureilite,25.2,Found,1/1/2000,27.04683,16.40883,"(27.046830, 16.408830)"
18734,Dar al Gani 802,6349.0,Valid,h6,230.0,Found,1/1/2000,27.0055,16.47283,"(27.005500, 16.472830)"
18735,Dar al Gani 803,6350.0,Valid,l6,37.0,Found,1/1/2000,27.0145,16.38867,"(27.014500, 16.388670)"
18736,Dar al Gani 804,6351.0,Valid,h5,10.5,Found,1/1/2000,26.987170000000003,16.437,"(26.987170, 16.437000)"
18737,Dar al Gani 805,6352.0,Valid,l6,51.9,Found,1/1/2000,27.54083,16.15783,"(27.540830, 16.157830)"
18738,Dar al Gani 806,6353.0,Valid,h5,48.4,Found,1/1/2000,26.965999999999998,16.50283,"(26.966000, 16.502830)"
18739,Dar al Gani 807,6354.0,Valid,h5,187.0,Found,1/1/2000,27.057,16.445,"(27.057000, 16.445000)"
18740,Dar al Gani 808,6355.0,Valid,l6,69.0,Found,1/1/2000,26.986829999999998,16.440170000000002,"(26.986830, 16.440170)"
18741,Dar al Gani 809,6356.0,Valid,l6,97.8,Found,1/1/2000,26.998170000000002,16.43967,"(26.998170, 16.439670)"
18742,Dar al Gani 810,6357.0,Valid,l6,64.0,Found,1/1/2000,26.974829999999997,16.39017,"(26.974830, 16.390170)"
18743,Dar al Gani 811,6358.0,Valid,h5,60.0,Found,1/1/2000,26.99417,16.451829999999998,"(26.994170, 16.451830)"
18744,Dar al Gani 812,6359.0,Valid,h5,2022.0,Found,1/1/2000,26.95867,16.4555,"(26.958670, 16.455500)"
18745,Dar al Gani 813,6360.0,Valid,h5,37.8,Found,1/1/2000,26.994,16.452170000000002,"(26.994000, 16.452170)"
18746,Dar al Gani 814,6361.0,Valid,l4,102.0,Found,1/1/2000,26.99,16.39783,"(26.990000, 16.397830)"
18747,Dar al Gani 815,6362.0,Valid,h5,214.0,Found,1/1/2000,26.98333,16.46167,"(26.983330, 16.461670)"
18748,Dar al Gani 816,6363.0,Valid,h5,71.2,Found,1/1/2000,26.9945,16.453670000000002,"(26.994500, 16.453670)"
18749,Dar al Gani 817,6364.0,Valid,h6,196.0,Found,1/1/2000,27.41317,16.2795,"(27.413170, 16.279500)"
18750,Dar al Gani 818,6365.0,Valid,h4/5,110.0,Found,1/1/2000,26.97583,16.467,"(26.975830, 16.467000)"
18751,Dar al Gani 819,6366.0,Valid,l4/5,688.0,Found,1/1/2000,26.99533,16.44683,"(26.995330, 16.446830)"
18752,Dar al Gani 820,6367.0,Valid,l6,560.0,Found,1/1/2000,27.77117,15.932329999999999,"(27.771170, 15.932330)"
18753,Dar al Gani 821,6368.0,Valid,h4/5,1103.0,Found,1/1/2000,26.99533,16.44683,"(26.995330, 16.446830)"
18754,Dar al Gani 822,6369.0,Valid,h5,44.2,Found,1/1/2000,26.976329999999997,16.4675,"(26.976330, 16.467500)"
18755,Dar al Gani 823,6370.0,Valid,l6,47.3,Found,1/1/2000,26.98183,16.43117,"(26.981830, 16.431170)"
18756,Dar al Gani 824,6371.0,Valid,h5,112.0,Found,1/1/2000,26.99517,16.452170000000002,"(26.995170, 16.452170)"
18757,Dar al Gani 825,6372.0,Valid,h5,6.0,Found,1/1/2000,26.986829999999998,16.437170000000002,"(26.986830, 16.437170)"
18758,Dar al Gani 826,6373.0,Valid,l5/6,23.0,Found,1/1/2000,27.056829999999998,16.3975,"(27.056830, 16.397500)"
18759,Dar al Gani 827,6374.0,Valid,h5,107.0,Found,1/1/2000,26.987,16.437,"(26.987000, 16.437000)"
18760,Dar al Gani 828,6375.0,Valid,l6,7.4,Found,1/1/2000,26.971999999999998,16.468,"(26.972000, 16.468000)"
18761,Dar al Gani 829,6376.0,Valid,h5/6,23.7,Found,1/1/2000,27.479,16.139329999999998,"(27.479000, 16.139330)"
18762,Dar al Gani 830,6377.0,Valid,ureilite,53.1,Found,1/1/2000,27.04833,16.38433,"(27.048330, 16.384330)"
18763,Dar al Gani 831,6378.0,Valid,h5,54.5,Found,1/1/2000,26.965329999999998,16.46867,"(26.965330, 16.468670)"
18764,Dar al Gani 832,6379.0,Valid,l4/5,166.0,Found,1/1/2000,27.447,16.14817,"(27.447000, 16.148170)"
18765,Dar al Gani 833,6380.0,Valid,h5,9.0,Found,1/1/2000,26.9865,16.4375,"(26.986500, 16.437500)"
18766,Dar al Gani 834,6381.0,Valid,h6,12.9,Found,1/1/2000,26.965999999999998,16.50283,"(26.966000, 16.502830)"
18767,Dar al Gani 835,6382.0,Valid,h5,68.8,Found,1/1/2000,26.97033,16.45717,"(26.970330, 16.457170)"
18768,Dar al Gani 836,6383.0,Valid,l6,35.1,Found,1/1/2000,26.988670000000003,16.437170000000002,"(26.988670, 16.437170)"
18769,Dar al Gani 837,6384.0,Valid,l6,113.0,Found,1/1/2000,27.2735,16.240170000000003,"(27.273500, 16.240170)"
18770,Dar al Gani 838,6385.0,Valid,h5,27.1,Found,1/1/2000,26.971999999999998,16.468,"(26.972000, 16.468000)"
18771,Dar al Gani 839,6386.0,Valid,h5,12.6,Found,1/1/2000,26.9915,16.45617,"(26.991500, 16.456170)"
18772,Dar al Gani 868,6415.0,Valid,ureilite,40.0,Found,1/1/2000,28.0,16.0,"(28.000000, 16.000000)"
18773,Dar al Gani 870,6417.0,Valid,h3/4,262.0,Found,1/1/2000,26.910999999999998,16.45683,"(26.911000, 16.456830)"
18774,Dar al Gani 874,6421.0,Valid,ureilite,64.6,Found,1/1/2000,27.041829999999997,16.405,"(27.041830, 16.405000)"
18775,Dar al Gani 877,6424.0,Valid,h5,211.0,Found,1/1/2000,27.08333,16.116670000000003,"(27.083330, 16.116670)"
18776,Dar al Gani 878,6425.0,Valid,l4,58.0,Found,1/1/2000,27.23333,16.116670000000003,"(27.233330, 16.116670)"
18777,Dar al Gani 879,6426.0,Valid,ureilite,26.0,Found,1/1/2000,27.133329999999997,16.46667,"(27.133330, 16.466670)"
18778,Dar al Gani 880,6427.0,Valid,h6,131.0,Found,1/1/2000,27.08333,16.116670000000003,"(27.083330, 16.116670)"
18779,Dar al Gani 881,6428.0,Valid,howardite,86.0,Found,1/1/2000,27.433329999999998,16.2,"(27.433330, 16.200000)"
18780,Dar al Gani 882,6429.0,Valid,ll5-6,42.0,Found,1/1/2000,27.23333,16.1,"(27.233330, 16.100000)"
18781,Dar al Gani 883,6430.0,Valid,h5-6,100.0,Found,1/1/2000,27.08333,16.116670000000003,"(27.083330, 16.116670)"
18782,Dar al Gani 884,6431.0,Valid,h4,100.0,Found,1/1/2000,27.1,16.1,"(27.100000, 16.100000)"
18783,Dar al Gani 885,6432.0,Valid,h6,102.0,Found,1/1/2000,26.1,16.066670000000002,"(26.100000, 16.066670)"
18784,Dar al Gani 886,6433.0,Valid,h5,74.0,Found,1/1/2000,26.1,16.08333,"(26.100000, 16.083330)"
18785,Dar al Gani 887,6434.0,Valid,h5/6,156.0,Found,1/1/2000,27.15,16.1,"(27.150000, 16.100000)"
18786,Dar al Gani 888,6435.0,Valid,h5/6,44.0,Found,1/1/2000,27.16667,16.133329999999997,"(27.166670, 16.133330)"
18787,Dar al Gani 889,6436.0,Valid,h6,58.0,Found,1/1/2000,27.183329999999998,16.116670000000003,"(27.183330, 16.116670)"
18788,Dar al Gani 890,6437.0,Valid,h5,68.0,Found,1/1/2000,27.183329999999998,16.133329999999997,"(27.183330, 16.133330)"
18789,Dar al Gani 891,6438.0,Valid,l5,58.0,Found,1/1/2000,27.25,16.183329999999998,"(27.250000, 16.183330)"
18790,Dar al Gani 892,6439.0,Valid,h6,48.0,Found,1/1/2000,27.116670000000003,16.1,"(27.116670, 16.100000)"
18791,Dar al Gani 893,6440.0,Valid,h6,132.0,Found,1/1/2000,27.116670000000003,16.066670000000002,"(27.116670, 16.066670)"
18792,Dar al Gani 894,6441.0,Valid,l3/4,78.0,Found,1/1/2000,27.23333,16.1,"(27.233330, 16.100000)"
18793,Dar al Gani 895,6442.0,Valid,h4,286.0,Found,1/1/2000,27.133329999999997,16.116670000000003,"(27.133330, 16.116670)"
18794,Dar al Gani 896,6443.0,Valid,h-imp melt,22.6,Found,1/1/2000,27.75,16.883329999999997,"(27.750000, 16.883330)"
18795,Dar al Gani 897,6444.0,Valid,ureilite,73.0,Found,1/1/2000,27.66667,16.35,"(27.666670, 16.350000)"
18796,Dar al Gani 903,6450.0,Valid,h3-6,114.0,Found,1/1/2000,27.12267,16.50617,"(27.122670, 16.506170)"
18797,Dar al Gani 904,6451.0,Valid,h6,144.0,Found,1/1/2000,27.13683,16.1455,"(27.136830, 16.145500)"
18798,Dar al Gani 905,6452.0,Valid,h6,141.0,Found,1/1/2000,27.10833,16.058329999999998,"(27.108330, 16.058330)"
18799,Dar al Gani 906,6453.0,Valid,l6,112.0,Found,1/1/2000,27.09283,16.12717,"(27.092830, 16.127170)"
18800,Dar al Gani 907,6454.0,Valid,h6,142.0,Found,1/1/2000,27.053829999999998,16.4475,"(27.053830, 16.447500)"
18801,Dar al Gani 908,6455.0,Valid,h6,204.0,Found,1/1/2000,27.065170000000002,16.13983,"(27.065170, 16.139830)"
18802,Dar al Gani 915,6456.0,Valid,howardite,740.0,Found,1/1/2000,27.35,16.183329999999998,"(27.350000, 16.183330)"
18803,Dar al Gani 916,6457.0,Valid,l4/5,183.0,Found,1/1/2000,27.25,16.133329999999997,"(27.250000, 16.133330)"
18804,Dar al Gani 917,6458.0,Valid,h4/5,52.0,Found,1/1/2000,27.25,16.133329999999997,"(27.250000, 16.133330)"
18805,Dar al Gani 918,6459.0,Valid,h3-5,200.0,Found,1/1/2000,27.2,16.08333,"(27.200000, 16.083330)"
18806,Dar al Gani 919,6460.0,Valid,h5,106.0,Found,1/1/2000,27.21667,16.133329999999997,"(27.216670, 16.133330)"
18807,Dar al Gani 920,6461.0,Valid,h4,106.0,Found,1/1/2000,27.21667,16.15,"(27.216670, 16.150000)"
18808,Dar al Gani 921,6462.0,Valid,h5,123.0,Found,1/1/2000,27.133329999999997,16.2,"(27.133330, 16.200000)"
18809,Dar al Gani 922,6463.0,Valid,l6,253.0,Found,1/1/2000,26.95,16.383329999999997,"(26.950000, 16.383330)"
18810,Dar al Gani 923,6464.0,Valid,ureilite,255.0,Found,1/1/2000,27.0,16.35,"(27.000000, 16.350000)"
18811,Dar al Gani 924,6465.0,Valid,l6,54.0,Found,1/1/2000,27.03333,16.35,"(27.033330, 16.350000)"
18812,Dar al Gani 925,6466.0,Valid,h4,93.0,Found,1/1/2000,27.08333,16.25,"(27.083330, 16.250000)"
18813,Dar al Gani 926,6467.0,Valid,h6,243.0,Found,1/1/2000,27.183329999999998,16.26667,"(27.183330, 16.266670)"
18814,Dar al Gani 927,6468.0,Valid,h6,367.0,Found,1/1/2000,26.98333,16.58333,"(26.983330, 16.583330)"
18815,Dar al Gani 928,6469.0,Valid,h3/4,96.0,Found,1/1/2000,26.9,16.6,"(26.900000, 16.600000)"
18816,Dar al Gani 929,6470.0,Valid,h3,119.0,Found,1/1/2000,26.95,16.45,"(26.950000, 16.450000)"
18817,Dar al Gani 930,6471.0,Valid,h5,560.0,Found,1/1/2000,27.03333,16.433329999999998,"(27.033330, 16.433330)"
18818,Dar al Gani 931,6472.0,Valid,l6,140.0,Found,1/1/2000,27.116670000000003,16.46667,"(27.116670, 16.466670)"
18819,Dar al Gani 932,6473.0,Valid,howardite,23.0,Found,1/1/2000,27.4,16.23333,"(27.400000, 16.233330)"
18820,Dar al Gani 933,6474.0,Valid,h4,170.0,Found,1/1/2000,27.08333,16.066670000000002,"(27.083330, 16.066670)"
18821,Dar al Gani 934,6475.0,Valid,h6,54.0,Found,1/1/2000,27.08333,16.01667,"(27.083330, 16.016670)"
18822,Dar al Gani 935,6476.0,Valid,h5,376.0,Found,1/1/2000,27.133329999999997,16.01667,"(27.133330, 16.016670)"
18823,Dar al Gani 936,6477.0,Valid,h3-5,522.0,Found,1/1/2000,27.21667,16.116670000000003,"(27.216670, 16.116670)"
18824,Dar al Gani 937,6478.0,Valid,l4,136.0,Found,1/1/2000,27.23333,16.15,"(27.233330, 16.150000)"
18825,Dar al Gani 938,6479.0,Valid,h6,54.0,Found,1/1/2000,27.25,16.183329999999998,"(27.250000, 16.183330)"
18826,Dar al Gani 939,6480.0,Valid,l6,367.0,Found,1/1/2000,27.383329999999997,16.05,"(27.383330, 16.050000)"
18827,Dar al Gani 940,6481.0,Valid,l6,210.0,Found,1/1/2000,27.5,16.2,"(27.500000, 16.200000)"
18828,Dar al Gani 941,6482.0,Valid,h6,57.0,Found,1/1/2000,27.566670000000002,16.2,"(27.566670, 16.200000)"
18829,Dar al Gani 943,6483.0,Valid,l5,15.25,Found,1/1/2000,27.21733,16.092670000000002,"(27.217330, 16.092670)"
18830,Dar al Gani 944,6484.0,Valid,ll6,119.27,Found,1/1/2000,27.19667,16.19717,"(27.196670, 16.197170)"
18831,Dar al Gani 945,6485.0,Valid,eucrite,300.0,Found,1/1/2000,27.188670000000002,16.37583,"(27.188670, 16.375830)"
18832,Dar al Gani 946,6486.0,Valid,ll4,54.03,Found,1/1/2000,27.18733,16.37817,"(27.187330, 16.378170)"
18833,Dar al Gani 947,6487.0,Valid,ll6,436.0,Found,1/1/2000,27.44683,16.319329999999997,"(27.446830, 16.319330)"
18834,Dar al Gani 948,6488.0,Valid,l6,1032.0,Found,1/1/2000,27.687170000000002,15.977170000000001,"(27.687170, 15.977170)"
18835,Dar al Gani 949,6489.0,Valid,l6,204.01,Found,1/1/2000,27.8985,15.86367,"(27.898500, 15.863670)"
18836,Dar al Gani 950,6490.0,Valid,l6,42.83,Found,1/1/2000,27.899,15.8645,"(27.899000, 15.864500)"
18837,Dar al Gani 951,6491.0,Valid,l5,1080.0,Found,1/1/2000,27.901670000000003,15.8635,"(27.901670, 15.863500)"
18838,Dar al Gani 964,6504.0,Valid,h3.9,158.1,Found,1/1/2000,27.0345,16.14283,"(27.034500, 16.142830)"
18839,Dar al Gani 977,6517.0,Valid,ureilite,17.0,Found,1/1/2000,27.08333,16.366670000000003,"(27.083330, 16.366670)"
18840,Dar al Gani 979,6519.0,Valid,l6,2483.0,Found,1/1/2000,27.45017,16.18667,"(27.450170, 16.186670)"
18841,Dar al Gani 982,6522.0,Valid,h5,177.0,Found,1/1/2000,27.2115,16.432000000000002,"(27.211500, 16.432000)"
18842,Dar al Gani 999,6539.0,Valid,ureilite-pmict,2106.0,Found,1/1/2000,27.02583,16.36583,"(27.025830, 16.365830)"
18843,Daraj 145,6600.0,Valid,h6,3354.0,Found,1/1/2000,29.64528,11.664719999999999,"(29.645280, 11.664720)"
18844,Daraj 146,6601.0,Valid,h5,4553.0,Found,1/1/2000,29.627779999999998,11.7025,"(29.627780, 11.702500)"
18845,Derrick Peak 00200,6666.0,Valid,"iron, iiab",10000.0,Found,1/1/2000,-80.06667,156.38333,"(-80.066670, 156.383330)"
18846,Derrick Peak 00201,6667.0,Valid,"iron, iiab",2689.4,Found,1/1/2000,-80.06667,156.38333,"(-80.066670, 156.383330)"
18847,Dhofar 005,6704.0,Valid,l6,125500.0,Found,1/1/2000,18.16667,54.166669999999996,"(18.166670, 54.166670)"
18848,Dhofar 012,6711.0,Valid,l4,4472.0,Found,1/1/2000,18.35833,54.23333,"(18.358330, 54.233330)"
18849,Dhofar 013,6712.0,Valid,h4,1070.0,Found,1/1/2000,18.366670000000003,54.23667,"(18.366670, 54.236670)"
18850,Dhofar 014,6713.0,Valid,ll7,414.0,Found,1/1/2000,18.24333,54.14167,"(18.243330, 54.141670)"
18851,Dhofar 015,6714.0,Valid,ck3,184.0,Found,1/1/2000,18.64333,54.43,"(18.643330, 54.430000)"
18852,Dhofar 016,6715.0,Valid,h4,22.0,Found,1/1/2000,18.99333,54.415,"(18.993330, 54.415000)"
18853,Dhofar 017,6716.0,Valid,h4,1736.0,Found,1/1/2000,18.16,54.13833,"(18.160000, 54.138330)"
18854,Dhofar 018,6717.0,Valid,howardite,833.0,Found,1/1/2000,18.30167,54.153330000000004,"(18.301670, 54.153330)"
18855,Dhofar 019,6718.0,Valid,martian (shergottite),1056.0,Found,1/1/2000,18.315,54.14833,"(18.315000, 54.148330)"
18856,Dhofar 020,6719.0,Valid,h4/5,256000.0,Found,1/1/2000,19.03333,54.51667,"(19.033330, 54.516670)"
18857,Dhofar 021,6720.0,Valid,h5/6,2534.0,Found,1/1/2000,18.15333,54.17833,"(18.153330, 54.178330)"
18858,Dhofar 022,6721.0,Valid,h3.9,110.0,Found,1/1/2000,19.02833,54.49166999999999,"(19.028330, 54.491670)"
18859,Dhofar 023,6722.0,Valid,h5,118.0,Found,1/1/2000,19.075,54.5,"(19.075000, 54.500000)"
18860,Dhofar 024,6723.0,Valid,h3.9,164.0,Found,1/1/2000,19.06167,54.55333,"(19.061670, 54.553330)"
18861,Dhofar 025,6724.0,Valid,lunar (anorth),751.0,Found,1/1/2000,18.40333,54.151669999999996,"(18.403330, 54.151670)"
18862,Dhofar 026,6725.0,Valid,lunar (anorth),148.0,Found,1/1/2000,18.226670000000002,54.11167,"(18.226670, 54.111670)"
18863,Dhofar 1039,6842.0,Valid,h6,296.0,Found,1/1/2000,18.33045,54.5268,"(18.330450, 54.526800)"
18864,Dhofar 1040,6844.0,Valid,h5,361.0,Found,1/1/2000,18.7864,54.62955,"(18.786400, 54.629550)"
18865,Dhofar 1041,6845.0,Valid,h6,215.0,Found,1/1/2000,18.86395,54.64277,"(18.863950, 54.642770)"
18866,Dhofar 1042,6846.0,Valid,h6,332.0,Found,1/1/2000,18.938679999999998,54.74035,"(18.938680, 54.740350)"
18867,Dhofar 1043,6847.0,Valid,h4/5,205.0,Found,1/1/2000,18.91903,54.71077,"(18.919030, 54.710770)"
18868,Dhofar 1044,6848.0,Valid,l5/6,208.0,Found,1/1/2000,18.86492,54.64965,"(18.864920, 54.649650)"
18869,Dhofar 1045,6849.0,Valid,h5/6,170.0,Found,1/1/2000,18.81953,54.6138,"(18.819530, 54.613800)"
18870,Dhofar 1046,6850.0,Valid,h5/6,248.0,Found,1/1/2000,18.85485,54.64018000000001,"(18.854850, 54.640180)"
18871,Dhofar 1047,6851.0,Valid,h4/5,296.0,Found,1/1/2000,18.79307,54.627280000000006,"(18.793070, 54.627280)"
